Source.IP,Source.Port,Destination.IP,Destination.Port,Total_Length_of_Bwd_Packets,Fwd_Packet_Length_Max,Fwd_Packet_Length_Min,Fwd_Packet_Length_Mean,Fwd_Packet_Length_Std,Bwd_Packet_Length_Max,Bwd_Packet_Length_Min,Bwd_Packet_Length_Mean,Bwd_Packet_Length_Std,Flow_Bytes_Sec,Flow_Packets_Sec,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Total,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Total,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_Header_Length,Bwd_Header_Length,Fwd_Packets_Sec,Bwd_Packets_Sec,Min_Packet_Length,Max_Packet_Length,Packet_Length_Mean,Packet_Length_Std,Packet_Length_Variance,SYN_Flag_Count,Down_Up_Ratio,Average_Packet_Size,Avg_Fwd_Segment_Size,Avg_Bwd_Segment_Size,Subflow_Fwd_Packets,Subflow_Fwd_Bytes,Subflow_Bwd_Packets,Subflow_Bwd_Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min,Label
10.200.7.6,3128,192.168.10.130,53942,0,168,0,30.14285714,61.3009749,0,0,0,0,4.696113599,0.1780517,6418681.429,9161813.92,22890120,3,44930002,7488333.667,9545453.971,22890120,3,0,0,0,0,0,224,40,0.155795238,0.022256463,0,168,23.44444444,54.72684696,2995.027778,1,0,26.375,30.14285714,0,7,211,1,0,-1,29200,4,0,124871.5,160327.2702,238240,11503,14893675.67,7953229.096,22890120,6984378,DoS slowloris
10.200.7.196,38819,98.138.49.44,443,0,50,50,50,0,0,0,0,0,34044,152414,41787.89474,179664.5497,797030,1,1587940,41787.89474,179664.5497,797030,1,0,0,0,0,0,1092,0,24.56012192,0,50,50,50,0,0,0,0,51.28205128,50,0,39,1950,0,0,-1,-1,38,20,0,0,0,0,0,0,0,0,BENIGN
10.200.7.196,38304,72.30.3.43,443,0,0,0,0,0,0,0,0,0,0,6.861863819,291466,0,291466,291466,0,0,0,0,0,0,0,0,0,0,20,20,3.43093191,3.43093191,0,0,0,0,0,0,1,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,DoS Hulk
192.168.10.130,53943,10.200.7.6,3128,0,325,0,55.94117647,124.6622791,0,0,0,0,23.89720793,0.452313084,2340908.471,8993692.393,37200000,1,37800000,2360709.125,9288262.858,37200000,1,0,0,0,0,0,560,40,0.427184579,0.025128505,0,325,50.05263158,118.8488647,14125.05263,1,0,52.83333333,55.94117647,0,17,951,1,0,-1,29200,3,0,2208135,0,2208135,2208135,37200000,0,37200000,37200000,DoS Hulk
10.200.7.6,3128,192.168.10.130,53942,0,339,0,37.66666667,113,0,0,0,0,1758.271396,51.86641287,21422.55556,49984.53686,151925,2,161681,20210.125,53294.05257,151925,2,0,0,0,0,0,324,40,46.67977158,5.186641287,0,339,30.81818182,102.2123458,10447.36364,1,0,33.9,37.66666667,0,9,339,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
10.200.7.196,38302,72.30.3.43,443,0,168,0,30,61.32699243,0,0,0,0,4.460436691,0.169921398,6725798.857,9578070.491,24010047,4,47078489,7846414.833,9976911.737,24010047,4,0,0,0,0,0,224,40,0.148681223,0.021240175,0,168,23.33333333,54.73344499,2995.75,1,0,26.25,30,0,7,210,1,0,-1,29200,4,0,21670.5,25346.24257,39593,3748,15679083.67,8049491.576,24010047,7944204,DoS slowloris
216.58.222.83,443,10.200.7.196,40164,0,168,0,23.3,51.33777037,0,0,0,0,3.90020608,0.184129901,5974043.3,9131806.973,22030324,3,59739506,6637722.889,9426470.267,22030324,3,0,0,0,0,0,344,40,0.167390819,0.016739082,0,168,19.41666667,47.31414998,2238.628788,1,0,21.18181818,23.3,0,10,233,1,0,-1,29200,6,0,1199537,1680674.025,2387953,11121,18978254.33,3449440.636,22030324,15235850,DoS slowloris
10.200.7.196,36581,68.180.134.8,443,0,320,0,64,143.1083506,0,0,0,0,248.6120456,4.661475854,257429.2,432313.3513,1011657,7412,275489,68872.25,110309.968,234080,7412,0,0,0,0,0,180,40,3.884563212,0.776912642,0,320,45.71428571,120.9486314,14628.57143,1,0,53.33333333,64,0,5,320,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
10.200.7.6,3128,192.168.10.130,53941,0,314,0,78.5,157,0,0,0,0,263.4988621,4.195841753,297914,482588.0503,1012790,3809,178866,59622,92942.86329,166914,3809,0,0,0,0,0,140,40,3.356673402,0.839168351,0,314,52.33333333,128.1899632,16432.66667,1,0,62.8,78.5,0,4,314,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
10.200.7.195,52169,40.114.54.223,80,0,168,0,26.375,57.74559352,0,0,0,0,3.973033459,0.169465882,6638504.375,11682433.8,33082713,3,52109597,7444228.143,12376053.03,33082713,3,0,0,0,0,0,264,40,0.15063634,0.018829542,0,168,21.1,52.12687513,2717.211111,1,0,23.44444444,26.375,0,8,211,1,0,-1,29200,4,0,518742.5,681100.1009,1000353,37132,17356850,14197425.01,33082713,5482709,DoS slowloris
10.200.7.218,50667,208.113.207.49,80,96,32,32,32,0,48,48,48,0,37975,170507,42,68.41783393,121,2,3,3,0,3,3,2,2,0,2,2,40,40,15873.01587,15873.01587,32,48,38.4,8.76356092,76.8,0,1,48,32,48,2,64,2,96,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.52.26,57316,10.200.7.8,3128,0,168,0,24.33333333,54.33461144,0,0,0,0,3.582395539,0.163579705,6792475.333,9579716.555,20904251,4,61131383,7641422.875,9872591.897,20904251,4,0,0,0,0,0,312,40,0.147221734,0.01635797,0,168,19.90909091,49.5851884,2458.690909,1,0,21.9,24.33333333,0,9,219,1,0,-1,29200,5,0,892560.3333,1373487.938,2474337,1892,19484865.67,1463624.767,20904251,17980688,DoS slowloris
10.200.7.218,33403,179.1.4.217,443,0,343,0,57.16666667,133.5125689,0,0,0,0,36.40478448,0.689886586,1570306.417,4529750.132,15700000,1970,16000000,1457145.909,4733019.112,15700000,1970,0,0,0,0,0,440,20,0.636818387,0.053068199,0,343,49,124.5558262,15514.15385,0,0,52.76923077,57.16666667,0,12,686,1,0,-1,0,2,0,2815072,0,2815072,2815072,15700000,0,15700000,15700000,DoS Hulk
10.200.7.218,33403,179.1.4.217,443,268,39,39,39,0,67,67,67,0,47490,155628,4445.285714,11639.17746,30840,3,30874,10291.33333,17813.85422,30861,3,274,91.33333333,116.9800553,224,3,128,128,128.5470964,128.5470964,39,67,51.44444444,14.75729575,217.7777778,0,1,57.875,39,67,4,156,4,268,-1,-1,3,32,0,0,0,0,0,0,0,0,BENIGN
10.200.7.217,54240,190.60.67.98,80,0,168,0,25.77777778,54.0457625,0,0,0,0,5.358117274,0.230953331,4810976.778,8039718.205,19252830,4,42298730,5287341.25,8457947.122,19252830,4,0,0,0,0,0,296,40,0.207857998,0.023095333,0,168,21.09090909,49.45190501,2445.490909,1,0,23.2,25.77777778,0,9,232,1,0,-1,29200,5,0,2004058,0,2004058,2004058,18846575.5,574530.6237,19252830,18440321,DoS slowloris
10.200.7.5,3128,192.168.180.14,51613,164,517,0,88.14285714,189.9889721,152,0,41,74.05403433,57212,129378,533719.3,1235567.829,3792075,48,5337193,889532.1667,1552270.146,3811589,48,1525527,508509,846248.8491,1485673,19877,160,92,1.311550847,0.749457627,0,517,65.08333333,148.7233297,22118.62879,0,0,71,88.14285714,41,7,617,4,164,29200,30,6,20,0,0,0,0,0,0,0,0,BENIGN
10.200.7.5,3128,192.168.180.14,51613,0,394,0,65.66666667,160.8498264,0,0,0,0,2039.179153,36.22907124,32202.5,64078.12243,162213,3,174288,34857.6,71271.56199,162213,3,0,0,0,0,0,228,40,31.05348964,5.175581606,0,394,49.25,139.3000359,19404.5,1,0,56.28571429,65.66666667,0,6,394,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
10.200.7.5,3128,192.168.180.14,51613,0,37,0,18.5,26.1629509,0,0,0,0,34608,219948,3,0,3,3,3,3,0,3,3,0,0,0,0,0,64,0,666666.6667,0,0,37,24.66666667,21.36195996,456.3333333,1,0,37,18.5,0,2,37,0,0,70,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
10.200.7.199,41667,104.91.163.153,443,96,48,48,48,0,48,48,48,0,101184,5950,22342155,38652078.63,66973731,26318,67000147,67000147,0,67000147,67000147,67000049,67000049,0,67000049,67000049,52,52,0.02983896,0.02983896,48,48,48,0,0,0,1,60,48,48,2,96,2,96,-1,-1,1,20,26416,0,26416,26416,66973731,0,66973731,66973731,BENIGN
10.200.7.199,41667,104.91.163.153,443,0,337,0,42.125,119.1474926,0,0,0,0,272.1848854,7.269032548,154766.125,350799.8335,1003540,4,234589,33512.71429,79676.26579,213921,4,0,0,0,0,0,312,40,6.461362265,0.807670283,0,337,33.7,106.5687571,11356.9,1,0,37.44444444,42.125,0,8,337,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
192.168.180.67,54420,10.200.7.9,3128,0,281,0,70.25,130.077724,0,0,0,0,453.6571466,7.264972098,154852.625,345204.197,991276,24,247545,35363.57143,75954.00331,207338,24,0,0,0,0,0,288,40,6.457752976,0.807219122,0,281,56.2,118.480003,14037.51111,1,0,62.44444444,70.25,0,8,562,1,0,-1,29200,2,0,0,0,0,0,0,0,0,0,DoS Hulk
10.200.7.9,3128,192.168.180.67,54420,0,307,0,59.4,125.3148923,0,0,0,0,28.83584733,0.533997173,2059936,6250302.973,19800000,629,20600000,2287838.222,6585230.038,19800000,629,0,0,0,0,0,316,40,0.485451975,0.048545198,0,307,49.5,115.6857027,13383.18182,1,0,54,59.4,0,10,594,1,0,-1,29200,2,0,579772,0,579772,579772,19800000,0,19800000,19800000,DoS Hulk
10.200.7.9,3128,192.168.180.67,54420,479,469,0,71.3,147.2873609,341,0,95.8,149.5299301,56007,123922,5886.714286,9958.139519,27471,3,82414,9157.111111,11946.12223,27536,3,50417,12604.25,13073.63605,24165,367,332,168,121.3386075,60.66930376,0,469,74.5,139.6662689,19506.66667,0,0,79.46666667,71.3,95.8,10,713,5,479,65535,972,5,32,0,0,0,0,0,0,0,0,BENIGN
10.200.7.4,3128,172.19.1.68,50042,0,408,0,50.53333333,133.8068259,0,0,0,0,38.96164242,0.822409339,1297002.133,4922793.345,19100000,1,19400000,1388414.286,5095395.526,19100000,1,0,0,0,0,0,524,40,0.771008755,0.051400584,0,408,44.58823529,126.2849253,15947.88235,1,0,47.375,50.53333333,0,15,758,1,0,-1,29200,2,0,183157,0,183157,183157,19100000,0,19100000,19100000,DoS Hulk
10.200.7.4,3128,172.19.1.68,50042,0,0,0,0,0,0,0,0,0,0,235.8861456,6359,8985.912975,12713,5,5,5,0,5,5,0,0,0,0,0,40,20,157.2574304,78.62871521,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,DoS Hulk
10.200.7.217,56526,5.189.171.71,80,79,510,0,105.6,226.0814013,73,0,26.33333333,40.525712,304393,71988,1004345.429,2543901.679,6772421,123,7030418,1757604.5,3343826.961,6772421,149,103973,51986.5,72832.70557,103487,486,112,72,0.711195266,0.42671716,0,510,67.44444444,167.5687255,28079.27778,0,0,75.875,105.6,26.33333333,5,528,3,79,8192,119,4,20,0,0,0,0,0,0,0,0,BENIGN
172.19.1.46,52513,10.200.7.7,3128,0,345,0,57.5,140.8456602,0,0,0,0,1872.049487,37.98361278,30715,65833.68589,164915,3,180249,36049.8,72139.73984,164915,3,0,0,0,0,0,204,40,32.55738239,5.426230398,0,345,43.125,121.9759198,14878.125,1,0,49.28571429,57.5,0,6,345,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
10.200.7.196,36423,213.239.207.69,80,0,189,0,118.125,92.52094357,0,0,0,0,7.948919787,0.075703998,14860509.75,21404905.26,63295993,3,118882688,16983241.14,22191794.37,63295993,3,0,0,0,0,0,256,40,0.067292443,0.008411555,0,189,94.5,95.59550199,9138.5,1,0,105,118.125,0,8,945,1,0,-1,29200,6,0,203905,0,203905,203905,23736034.6,23220842.36,63295993,7059105,DoS slowloris
192.168.10.9,58080,10.200.7.9,3128,1087,485,0,72.8,152.0415148,949,0,181.1666667,380.1885936,28407,91129,10216.13333,14492.50277,41859,4,153242,17026.88889,23186.52318,69820,4,109804,21960.8,20084.37265,41859,392,332,200,65.25626134,39.1537568,0,949,106.7647059,248.3589966,61682.19118,0,0,113.4375,72.8,181.1666667,10,728,6,1087,65535,118,5,32,0,0,0,0,0,0,0,0,BENIGN
10.200.7.199,34108,91.190.219.145,443,1895,379,0,28.9375,93.36199709,1834,0,126.3333333,472.6230251,102308,22456,3846198.533,4850531.031,10019684,2,115385956,7692397.067,4169289.172,10042834,159,110305427,7878959.071,4265380.473,10042813,2,332,444,0.138665056,0.12999849,0,1834,73.6875,328.0935584,107645.3831,0,0,76.06451613,28.9375,126.3333333,16,463,15,1895,8192,946,15,20,25422.54545,7671.131681,48550,22968,10002332.64,5854.568204,10019684,9999429,BENIGN
10.200.7.9,3128,192.168.10.9,58080,112,64,64,64,0,112,112,112,0,244931,218221,30499,0,30499,30499,0,0,0,0,0,0,0,0,0,0,20,20,32.78796026,32.78796026,64,112,80,27.71281292,768,0,1,120,64,112,1,64,1,112,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.200.7.9,3128,192.168.10.9,58080,4612,437,0,67.5,131.1808792,1448,0,512.4444444,651.5888487,166184,109927,7410.772727,13066.30553,48430,1,163037,12541.30769,15483.07796,48430,1,127974,15996.75,25969.03588,72795,1,460,296,85.87007857,55.20219337,0,1448,231.5416667,454.9609615,206989.4764,0,0,241.6086957,67.5,512.4444444,14,945,9,4612,65535,1006,6,32,0,0,0,0,0,0,0,0,BENIGN
172.19.1.46,52514,10.200.7.7,3128,0,333,0,83.25,166.5,0,0,0,0,1580.986384,23.73853429,52657,81759.42803,174972,4355,191752,63917.33333,96260.76805,174972,4355,0,0,0,0,0,128,40,18.99082743,4.747706858,0,333,55.5,135.9466807,18481.5,1,0,66.6,83.25,0,4,333,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
10.200.7.7,3128,172.19.1.46,52514,96,32,32,32,0,48,48,48,0,295110,143837,66.33333333,111.433089,195,1,1,1,0,1,1,3,3,0,3,3,40,40,10050.25126,10050.25126,32,48,38.4,8.76356092,76.8,0,1,48,32,48,2,64,2,96,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.180.37,2223,10.200.7.9,3128,0,309,0,61.8,138.189001,0,0,0,0,775.0382503,15.04928641,79738,109776.1242,220390,2,178300,44575,88458.00963,177260,2,0,0,0,0,0,160,40,12.54107201,2.508214402,0,309,44.14285714,116.7910222,13640.14286,1,0,51.5,61.8,0,5,309,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
10.200.7.199,47293,207.244.80.182,443,112,40,40,40,0,56,56,56,0,31180,155007,53.33333333,53.20087719,109,3,3,3,0,3,3,48,48,0,48,48,40,40,12500,12500,40,56,46.4,8.76356092,76.8,0,1,58,40,56,2,80,2,112,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
10.200.7.9,3128,192.168.180.37,2223,116,56,56,56,0,116,116,116,0,185119,194130,441,0,441,441,0,0,0,0,0,0,0,0,0,0,20,20,2267.573696,2267.573696,56,116,76,34.64101615,1200,0,1,114,56,116,1,56,1,116,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.200.7.9,3128,192.168.180.37,2223,0,404,0,47.73913043,126.4311589,0,0,0,0,10.23960508,0.223816504,4662204.261,11200000,48100000,2,106000000,4828144.091,11500000,48100000,2,0,0,0,0,0,828,40,0.214490817,0.009325688,0,404,43.92,121.7681951,14827.49333,1,0,45.75,47.73913043,0,23,1098,1,0,-1,29200,3,0,487080.3333,454250.2599,1011528,217157,20700000,16800000,48100000,6011714,DoS Hulk
10.200.7.4,3128,172.19.1.68,50043,0,347,0,57.83333333,141.6621568,0,0,0,0,1745.595766,35.21374745,33131,72898.44252,181816,1,192787,38557.4,80136.66467,181816,1,0,0,0,0,0,228,40,30.1832121,5.03053535,0,347,43.375,122.6830265,15051.125,1,0,49.57142857,57.83333333,0,6,347,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
10.200.7.218,50668,208.113.207.49,80,0,168,0,26.25,57.75997131,0,0,0,0,3.219012456,0.137957677,8154674.875,11898615.65,29063118,3,65236475,9319496.429,12349480.84,29063118,3,0,0,0,0,0,280,40,0.122629046,0.015328631,0,168,21,52.12804747,2717.333333,1,0,23.33333333,26.25,0,8,210,1,0,-1,29200,4,0,666143,938889.313,1330038,2248,21301704.33,8943761.294,29063118,11520895,DoS slowloris
10.200.7.195,43564,69.16.194.120,80,0,37,0,12.33333333,21.36195996,0,0,0,0,315631,226988,2,1.414213562,3,1,4,2,1.414213562,3,1,0,0,0,0,0,96,0,750000,0,0,37,9.25,18.5,342.25,0,0,12.33333333,12.33333333,0,3,37,0,0,166,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
216.58.222.83,443,10.200.7.196,40164,0,0,0,0,0,0,0,0,0,0,552.9444291,2170.2,3494.319633,8028,1,10850,2712.5,3784.146447,8028,1,0,0,0,0,0,124,44,460.7870242,92.15740485,0,0,0,0,0,0,0,0,0,0,5,0,1,0,-1,376,0,0,0,0,0,0,0,0,0,0,DoS Hulk
10.200.7.196,37932,179.1.4.204,443,0,351,0,61,135.8698826,0,0,0,0,17.38180561,0.301709258,3509416.765,10300000,39100000,2,59700000,3728624.25,10600000,39100000,2,0,0,0,0,0,584,20,0.284947633,0.016761625,0,351,54.57894737,129.5352015,16779.36842,0,0,57.61111111,61,0,17,1037,1,0,-1,0,3,0,576995.5,506407.9564,935080,218911,29100000,14100000,39100000,19100000,DoS Hulk
192.168.10.82,50084,10.200.7.6,3128,120,44,44,44,0,60,60,60,0,43116,155267,52.66666667,53.59415391,108,1,49,49,0,49,49,1,1,0,1,1,40,40,12658.22785,12658.22785,44,60,50.4,8.76356092,76.8,0,1,63,44,60,2,88,2,120,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
10.200.7.6,3128,192.168.10.82,50084,220,62,62,62,0,110,110,110,0,63609,122165,75,89.35323161,175,3,47,47,0,47,47,3,3,0,3,3,64,64,8888.888889,8888.888889,62,110,81.2,26.29068276,691.2,0,1,101.5,62,110,2,124,2,220,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
179.1.4.223,443,10.200.7.218,59244,0,350,0,55.11111111,126.9348554,0,0,0,0,9.462229722,0.181232222,5824326.056,23600000,101000000,3,105000000,6165022.765,24300000,101000000,3,0,0,0,0,0,636,40,0.171693684,0.009538538,0,350,49.6,121.2606588,14704.14737,1,0,52.21052632,55.11111111,0,18,992,1,0,-1,29200,3,0,485518,0,485518,485518,101000000,0,101000000,101000000,DoS Hulk
192.168.42.31,52699,10.200.7.5,3128,0,168,0,28.57142857,62.0103678,0,0,0,0,4.284827112,0.171393084,6668047,14109374.3,37978752,18,46674020,7779003.333,15116939.18,37978752,18,0,0,0,0,0,224,40,0.149968949,0.021424136,0,168,22.22222222,55.16062404,3042.694444,1,0,25,28.57142857,0,7,200,1,0,-1,29200,3,0,376780.5,188871.7568,510333,243228,22961384,21237765.5,37978752,7944016,DoS slowloris
10.200.7.5,3128,192.168.42.31,52699,0,312,0,41.13333333,108.5586521,0,0,0,0,7.654410582,0.198493629,5373808.067,20300000,78600000,2,80600000,5756929.429,21000000,78600000,2,0,0,0,0,0,536,40,0.186087778,0.012405852,0,312,36.29411765,102.4620446,10498.47059,1,0,38.5625,41.13333333,0,15,617,1,0,-1,29200,2,0,205466,0,205466,205466,78600000,0,78600000,78600000,DoS Hulk
10.200.7.195,58636,179.1.4.237,443,0,168,0,20.72727273,49.49563801,0,0,0,0,3.923740587,0.206512662,5282528.818,10057500.83,32858982,94,57119491,5711949.1,10494702.55,32858982,94,0,0,0,0,0,380,40,0.189303274,0.017209389,0,168,17.53846154,45.84869207,2102.102564,1,0,19,20.72727273,0,11,228,1,0,-1,29200,5,0,5370638,1195856.16,6216236,4525040,23683270.5,12976415.65,32858982,14507559,DoS slowloris
10.200.7.5,3128,192.168.42.31,52699,250,34,34,34,0,125,125,125,0,75892,147132,63,103.9230485,183,3,3,3,0,3,3,3,3,0,3,3,40,40,10582.01058,10582.01058,34,125,70.4,49.84275273,2484.3,0,1,88,34,125,2,68,2,250,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.47,51933,10.200.7.6,3128,94,31,31,31,0,47,47,47,0,302496,147545,61.33333333,101.0362971,178,3,3,3,0,3,3,3,3,0,3,3,64,64,10869.56522,10869.56522,31,47,37.4,8.76356092,76.8,0,1,46.75,31,47,2,62,2,94,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
10.200.7.6,3128,192.168.10.47,51933,0,0,0,0,0,0,0,0,0,2,55590,2001013,3448798.948,5983327,79,6003039,3001519.5,4216912.607,5983327,19712,0,0,0,0,0,104,40,0.499746878,0.166582293,0,0,0,0,0,0,0,0,0,0,3,0,1,0,29200,14480,0,32,0,0,0,0,0,0,0,0,BENIGN
10.200.7.6,3128,192.168.10.47,51933,0,373,0,74.6,166.8106711,0,0,0,0,497.4421073,8.001749716,149967.2,237587.4955,552619,1085,738391,184597.75,259361.8915,552619,1085,0,0,0,0,0,196,40,6.668124763,1.333624953,0,373,53.28571429,140.9807484,19875.57143,1,0,62.16666667,74.6,0,5,373,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
10.200.7.7,3128,192.168.180.29,56132,0,332,0,47.42857143,125.484205,0,0,0,0,8.566774719,0.206428306,5536339.286,14500000,38400000,7,38500000,6423474.5,15600000,38400000,7,0,0,0,0,0,244,20,0.180624768,0.025803538,0,332,36.88888889,110.6666667,12247.11111,0,0,41.5,47.42857143,0,7,332,1,0,-1,0,1,0,213528,0,213528,213528,38400000,0,38400000,38400000,DoS Hulk
192.168.180.29,56134,10.200.7.7,3128,0,168,0,23.33333333,54.75627818,0,0,0,0,3.125296066,0.148823622,7465959.333,11006417.44,24683867,5,66191803,8273975.375,11477442.01,24683867,5,0,0,0,0,0,296,40,0.13394126,0.014882362,0,168,19.09090909,49.8767572,2487.690909,1,0,21,23.33333333,0,9,210,1,0,-1,29200,4,0,522757.5,685672.2533,1007601,37914,22049373,2373296.192,24683867,20078585,DoS slowloris
10.200.7.7,3128,192.168.180.29,56131,0,331,0,55.16666667,135.1301841,0,0,0,0,1996.152431,42.21470398,27636.5,55698.00962,141069,3,156232,31246.4,61482.51792,141069,3,0,0,0,0,0,216,40,36.18403199,6.030671998,0,331,41.375,117.0261723,13695.125,1,0,47.28571429,55.16666667,0,6,331,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
10.200.7.217,48721,169.45.141.182,443,246,31,31,31,0,123,123,123,0,324739,103541,10377,17968.29508,31125,3,3,3,0,3,3,3,3,0,3,3,40,40,64.2446436,64.2446436,31,123,67.8,50.39047529,2539.2,0,1,84.75,31,123,2,62,2,246,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.180.29,56134,10.200.7.7,3128,0,340,0,113.3333333,175.575245,0,0,0,0,1420.694929,14.62480074,79773.16667,120390.6307,254096,12,471503,94300.6,128586.6734,254096,12,0,0,0,0,0,192,40,12.53554349,2.089257248,0,340,85,157.389417,24771.42857,1,0,97.14285714,113.3333333,0,6,680,1,0,-1,29200,2,0,0,0,0,0,0,0,0,0,DoS Hulk
10.200.7.7,3128,192.168.180.29,56134,0,168,0,25.77777778,53.76750361,0,0,0,0,4.287196246,0.184792942,6012735.667,11310926.42,32873149,113,54113725,6764215.625,11849270.37,32873149,113,0,0,0,0,0,288,40,0.166313647,0.018479294,0,168,21.09090909,49.20864669,2421.490909,1,0,23.2,25.77777778,0,9,232,1,0,-1,29200,6,0,142345.3333,123485.7743,237944,2925,17832929.67,14048243.62,32873149,5050026,DoS slowloris
179.1.4.251,443,10.200.7.218,58748,5132,194,0,43.78571429,67.32033476,1795,0,427.6666667,693.4530637,216290,16195,4720320.12,16311128.51,58978032,2,118008003,9077538.692,22121854.16,58978032,258,117985892,10725990.18,23837032.76,59000349,3,456,392,0.118636022,0.101688019,0,1795,212.7777778,494.1108046,244145.4872,0,0,220.9615385,43.78571429,427.6666667,14,613,12,5132,29200,122,6,32,76402.5,76499.76134,130496,22309,58916439,87105.65595,58978032,58854846,BENIGN
172.17.1.110,49459,10.200.7.7,3128,6,6,6,6,0,6,6,6,0,315383,113962,13,0,13,13,0,0,0,0,0,0,0,0,0,0,20,20,76923.07692,76923.07692,6,6,6,0,0,0,1,9,6,6,1,6,1,6,65535,1332,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.32.62,58429,10.200.7.4,3128,0,0,0,0,0,0,0,0,0,0,436.8719965,4578,0,4578,4578,0,0,0,0,0,0,0,0,0,0,20,20,218.4359983,218.4359983,0,0,0,0,0,0,1,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,DoS Hulk
10.200.7.194,51953,179.1.4.217,443,6,6,6,6,0,6,6,6,0,175210,213339,33,0,33,33,0,0,0,0,0,0,0,0,0,0,20,20,30303.0303,30303.0303,6,6,6,0,0,0,1,9,6,6,1,6,1,6,1080,251,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.32.49,54618,10.200.7.9,3128,0,31,6,18.5,17.67766953,0,0,0,0,34608,219948,3,0,3,3,3,3,0,3,3,0,0,0,0,0,40,0,666666.6667,0,6,31,22.66666667,14.43375673,208.3333333,1,0,34,18.5,0,2,37,0,0,75,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
10.200.7.9,3128,192.168.32.49,54600,228,38,38,38,0,114,114,114,0,76179,149417,60,64.83826031,130,2,2,2,0,2,2,48,48,0,48,48,40,40,11111.11111,11111.11111,38,114,68.4,41.62691437,1732.8,0,1,85.5,38,114,2,76,2,228,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.32.49,54602,10.200.7.9,3128,94,31,31,31,0,47,47,47,0,323840,155098,53,86.60254038,153,3,3,3,0,3,3,3,3,0,3,3,64,64,12578.61635,12578.61635,31,47,37.4,8.76356092,76.8,0,1,46.75,31,47,2,62,2,94,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.32.49,54601,10.200.7.9,3128,0,371,0,68.3,144.6590244,0,0,0,0,5.767107157,0.092881667,11800000,37300000,118000000,5,118000000,13200000,39300000,118000000,5,0,0,0,0,0,384,40,0.084437879,0.008443788,0,371,56.91666667,133.5225268,17828.26515,1,0,62.09090909,68.3,0,10,683,1,0,-1,29200,2,0,214222,0,214222,214222,118000000,0,118000000,118000000,DoS Hulk
10.200.7.9,3128,192.168.32.49,54613,268,36,36,36,0,134,134,134,0,92228,149890,58,94.3980932,167,3,3,3,0,3,3,4,4,0,4,4,64,64,11494.25287,11494.25287,36,134,75.2,53.67681064,2881.2,0,1,94,36,134,2,72,2,268,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
